Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,Nitrogen,H2S,Pressure (psia),Hydrate Temperature (K)
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,296.3939,280.3011
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,245.4658,278.7411
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,197.2135,276.9258
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,152.2374,274.7885
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,130.1737,273.5073
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,123.9865,273.1112
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,122.2826,272.9989
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,122.2826,272.9989
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,121.4507,272.8478
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,121.0979,272.7775
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,120.4008,272.6381
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,119.0178,272.3596
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,116.2962,271.8035
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,111.0262,270.6949
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,101.1479,268.4919
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,83.801,264.1432
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,69.18193,259.8454
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,56.77447,255.5509
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,46.30084,251.2607
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,37.5084,246.975
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,30.17108,242.6936
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,24.08706,238.4166
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,19.07678,234.1441
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,14.98093,229.8763
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2532.238,294.5508
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2463.647,294.4064
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2395.057,294.2588
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2326.573,294.1079
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2258.198,293.9534
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2189.938,293.795
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2121.799,293.6323
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,2053.789,293.4649
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1985.914,293.2921
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1918.184,293.1134
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1850.606,292.9281
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1783.191,292.7353
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1715.948,292.5341
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1648.891,292.3234
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1582.032,292.1019
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1515.385,291.8683
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1448.966,291.621
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1444.738,291.6047
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1442.535,291.5962
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1442.527,291.5961
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1440.328,291.5879
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1439.224,291.5837
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1437.017,291.5753
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1432.608,291.5586
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1423.819,291.525
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1406.35,291.4572
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1371.848,291.3191
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1304.577,291.0335
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1239.076,290.7321
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1173.826,290.4063
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1108.924,290.0539
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,1044.401,289.6718
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,980.2942,289.2566
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,916.6461,288.8046
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,853.5066,288.3113
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,790.9333,287.7716
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,728.9937,287.1792
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,667.7676,286.5271
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,607.3497,285.8066
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,547.8534,285.0071
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,489.416,284.1158
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,432.2054,283.1167
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,376.4284,281.9897
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,322.3431,280.7094
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,270.2747,279.2424
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,220.6371,277.5454
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,173.9607,275.5603
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,130.9275,273.2084
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,128.107,273.0297
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,128.107,273.0297
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,127.2886,272.8809
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,126.9197,272.811
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,126.1873,272.6716
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,124.7345,272.3931
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,121.8755,271.837
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,116.3402,270.7283
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,105.9667,268.5255
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,87.75792,264.1773
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,72.42058,259.88
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,59.40994,255.586
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,48.43265,251.2964
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,39.22198,247.011
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,31.53942,242.73
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,25.17216,238.4534
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,19.93101,234.1812
4.784689,83.73206,4.784689,1.674641,0.2392344,0.4784689,1.196172,0.2392344,0.2392344,0.2392344,2.392344,0,0,15.64826,229.9137
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2478.415,294.2807
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2409.905,294.1314
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2341.395,293.9784
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2272.996,293.8217
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2204.711,293.6609
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2136.545,293.4955
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2068.507,293.3252
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,2000.602,293.1493
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1932.839,292.9673
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1865.228,292.7784
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1797.776,292.5819
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1730.496,292.3767
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1663.397,292.1618
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1596.494,291.936
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1529.8,291.698
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1463.33,291.4463
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1397.101,291.179
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1331.134,290.8944
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1326.93,290.8756
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1324.732,290.8657
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1323.631,290.8607
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1323.08,290.8582
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1323.08,290.8582
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1320.875,290.8484
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1319.774,290.8435
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1317.572,290.8337
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1313.174,290.814
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1304.409,290.7745
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1286.997,290.6947
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1252.648,290.5323
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1185.829,290.1963
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1120.935,289.8417
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,1056.336,289.4576
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,992.1487,289.041
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,928.412,288.5882
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,865.174,288.0948
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,802.491,287.5558
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,740.4283,286.9652
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,679.0632,286.316
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,618.4875,285.5999
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,558.8107,284.8066
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,500.1653,283.9237
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,442.7129,282.9358
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,386.6522,281.8237
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,332.2309,280.5628
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,279.7603,279.1216
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,229.6357,277.4584
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,182.3638,275.518
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,138.5954,273.2257
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,135.7254,273.0523
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,135.7254,273.0523
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,134.7761,272.9086
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,134.3805,272.8376
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,133.6072,272.6982
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,132.0731,272.4197
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,129.0541,271.8636
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,123.2085,270.755
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,112.2513,268.5522
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,93.01056,264.2043
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,76.79523,259.9074
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,63.03221,255.6138
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,51.41378,251.3243
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,41.65981,247.0392
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,33.51953,242.7584
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,26.76906,238.4819
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,21.20918,234.2099
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,16.66317,229.9424
0.6465517,90.51724,4.310345,1.508621,0.2155172,0.4310345,1.077586,0.2155172,0.2155172,0.2155172,0.6465517,0,0,12.97504,225.6796
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2835.926,295.5391
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2766.936,295.4142
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2697.945,295.2872
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2629.041,295.1583
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2560.224,295.0273
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2491.499,294.8941
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2422.87,294.7585
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2354.344,294.6205
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2285.924,294.4798
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2217.616,294.3362
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2149.428,294.1897
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2081.364,294.0399
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,2013.434,293.8866
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1945.644,293.7295
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1878.003,293.5683
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1869.432,293.5475
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1865.01,293.5368
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1864.456,293.5354
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1863.901,293.5341
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1862.233,293.5318
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1861.123,293.5297
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1858.796,293.5254
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1853.965,293.5163
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1843.762,293.497
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1821.973,293.455
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1775.835,293.3628
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1680.843,293.1576
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1593.553,292.9486
2.325581,62.0155,7.751938,5.426357,0.7751938,1.550388,3.875969,0.7751938,0.7751938,0.7751938,13.95349,0,0,1513.742,292.7376
