Specific Gravity,Pressure (psia),LOG P,Hydrate Temperature (K)
0.700453166,116.3402,4.756518658,270.7283
0.700453166,105.9667,4.663124894,268.5255
0.700453166,87.75792,4.474582115,264.1773
0.700453166,72.42058,4.282490513,259.88
0.700453166,59.40994,4.084461552,255.586
0.700453166,48.43265,3.880174173,251.2964
0.700453166,39.22198,3.669237304,247.011
0.700453166,31.53942,3.451238192,242.73
0.700453166,25.17216,3.225738622,238.4534
0.700453166,19.93101,2.99227681,234.1812
0.700453166,15.64826,2.750359729,229.9137
0.646084272,2478.415,7.815374522,294.2807
0.646084272,2409.905,7.787342607,294.1314
0.646084272,2341.395,7.758502185,293.9784
0.646084272,2272.996,7.728854064,293.8217
0.646084272,2204.711,7.698351714,293.6609
0.646084272,2136.545,7.666945317,293.4955
0.646084272,2068.507,7.63458237,293.3252
0.646084272,2000.602,7.601203414,293.1493
0.646084272,1932.839,7.566745186,292.9673
0.646084272,1865.228,7.531138577,292.7784
0.646084272,1797.776,7.494305624,292.5819
0.646084272,1730.496,7.456163352,292.3767
0.646084272,1663.397,7.416617176,292.1618
0.646084272,1596.494,7.375565254,291.936
0.646084272,1529.8,7.332892287,291.698
0.646084272,1463.33,7.288469939,291.4463
0.646084272,1397.101,7.242154654,291.179
0.646084272,1331.134,7.19378649,290.8944
0.646084272,1326.93,7.190623282,290.8756
0.646084272,1324.732,7.188965454,290.8657
0.646084272,1323.631,7.188133997,290.8607
0.646084272,1323.08,7.187717631,290.8582
0.646084272,1323.08,7.187717631,290.8582
0.646084272,1320.875,7.186049675,290.8484
0.646084272,1319.774,7.185215789,290.8435
0.646084272,1317.572,7.183545928,290.8337
0.646084272,1313.174,7.180202386,290.814
0.646084272,1304.409,7.173505344,290.7745
0.646084272,1286.997,7.160066877,290.6947
0.646084272,1252.648,7.13301499,290.5323
0.646084272,1185.829,7.078197387,290.1963
0.646084272,1120.935,7.021918437,289.8417
0.646084272,1056.336,6.962561595,289.4576
0.646084272,992.1487,6.899872995,289.041
0.646084272,928.412,6.8334756,288.5882
0.646084272,865.174,6.762930643,288.0948
0.646084272,802.491,6.68772064,287.5558
0.646084272,740.4283,6.607228803,286.9652
0.646084272,679.0632,6.520714201,286.316
0.646084272,618.4875,6.427276981,285.5999
0.646084272,558.8107,6.325810775,284.8066
0.646084272,500.1653,6.214938644,283.9237
0.646084272,442.7129,6.092921479,282.9358
0.646084272,386.6522,5.957525581,281.8237
0.646084272,332.2309,5.805830209,280.5628
0.646084272,279.7603,5.633933165,279.1216
0.646084272,229.6357,5.43649414,277.4584
0.646084272,182.3638,5.206003593,275.518
0.646084272,138.5954,4.931558897,273.2257
0.646084272,135.7254,4.910633727,273.0523
0.646084272,135.7254,4.910633727,273.0523
0.646084272,134.7761,4.903614883,272.9086
0.646084272,134.3805,4.900675328,272.8376
0.646084272,133.6072,4.894904152,272.6982
0.646084272,132.0731,4.883355557,272.4197
0.646084272,129.0541,4.860231696,271.8636
0.646084272,123.2085,4.813878042,270.755
0.646084272,112.2513,4.720740108,268.5522
0.646084272,93.01056,4.532713035,264.2043
0.646084272,76.79523,4.341142529,259.9074
0.646084272,63.03221,4.143645866,255.6138
0.646084272,51.41378,3.93990623,251.3243
0.646084272,41.65981,3.729536875,247.0392
0.646084272,33.51953,3.512128254,242.7584
0.646084272,26.76906,3.287246743,238.4819
0.646084272,21.20918,3.054434107,234.2099
0.646084272,16.66317,2.813200895,229.9424
0.646084272,12.97504,2.563027512,225.6796
0.96008472,2835.926,7.950123794,295.5391
0.96008472,2766.936,7.92549585,295.4142
0.96008472,2697.945,7.900245651,295.2872
0.96008472,2629.041,7.87437442,295.1583
0.96008472,2560.224,7.847850034,295.0273
0.96008472,2491.499,7.820639816,294.8941
0.96008472,2422.87,7.792708067,294.7585
0.96008472,2354.344,7.764017411,294.6205
0.96008472,2285.924,7.734525598,294.4798
0.96008472,2217.616,7.704188024,294.3362
0.96008472,2149.428,7.672957039,294.1897
0.96008472,2081.364,7.640778727,294.0399
0.96008472,2013.434,7.607597001,293.8866
0.96008472,1945.644,7.573348307,293.7295
0.96008472,1878.003,7.537964257,293.5683
0.96008472,1869.432,7.53338992,293.5475
0.96008472,1865.01,7.531021694,293.5368
0.96008472,1864.456,7.530724601,293.5354
0.96008472,1863.901,7.530426882,293.5341
0.96008472,1862.233,7.529531584,293.5318
0.96008472,1861.123,7.528935348,293.5297
0.96008472,1858.796,7.527684245,293.5254
0.96008472,1853.965,7.525081868,293.5163
0.96008472,1843.762,7.519563329,293.497
0.96008472,1821.973,7.507675259,293.455
0.96008472,1775.835,7.482026014,293.3628
0.96008472,1680.843,7.427050732,293.1576
0.96008472,1593.553,7.373721393,292.9486
0.96008472,1513.742,7.32234001,292.7376
0.96008472,1436.832,7.270195969,292.514
0.96008472,1361.313,7.216204954,292.2725
0.96008472,1286.576,7.159739705,292.0092
0.96008472,1221.505,7.107838984,291.7577
0.96008472,1156.327,7.053003881,291.4826
0.96008472,1091.525,6.99533108,291.183
0.96008472,1027.11,6.934504312,290.8562
0.96008472,963.1222,6.870180299,290.499
0.96008472,899.6057,6.801956556,290.1077
0.96008472,836.6125,6.729361,289.678
0.96008472,774.2026,6.651833596,289.205
0.96008472,712.4466,6.568704962,288.6826
0.96008472,651.4279,6.479166723,288.1035
0.96008472,591.2459,6.382232005,287.4593
0.96008472,532.0199,6.276680895,286.7391
0.96008472,473.8947,6.160985145,285.93
0.96008472,417.0475,6.033200124,285.0154
0.96008472,361.6978,5.890809057,283.9748
0.96008472,308.12,5.730489317,282.7814
0.96008472,256.6606,5.54775459,281.4006
0.96008472,207.7619,5.336392712,279.7867
0.96008472,161.9916,5.087544482,277.8783
0.96008472,120.0784,4.788144863,275.5923
0.96008472,99.79992,4.603167382,274.1953
0.96008472,88.68168,4.485053329,273.3122
0.96008472,85.70551,4.450917118,273.0584
0.96008472,84.90896,4.441579624,272.9892
0.96008472,84.90896,4.441579624,272.9892
0.96008472,84.29445,4.434316027,272.8226
0.96008472,84.04152,4.431310962,272.7529
0.96008472,83.53792,4.425300661,272.6135
0.96008472,82.5392,4.413273332,272.335
0.96008472,80.57526,4.389191655,271.7789
0.96008472,76.77818,4.340920485,270.6701
0.96008472,69.68197,4.243941604,268.4668
0.96008472,57.2944,4.048202888,264.1168
0.96008472,46.93916,3.848852295,259.8177
0.96008472,38.22238,3.643421208,255.5224
0.96008472,30.92485,3.431560068,251.2317
0.96008472,24.84981,3.212850107,246.9456
0.96008472,19.82313,2.986849438,242.6642
0.96008472,15.69107,2.753091761,238.3875
1.181202806,2556.825,7.846521533,294.0537
1.181202806,2488.199,7.819314435,293.9356
1.181202806,2419.573,7.791346357,293.8156
1.181202806,2351.052,7.762618167,293.6938
1.181202806,2282.637,7.733086633,293.57
1.181202806,2214.335,7.702707412,293.4442
1.181202806,2146.152,7.67143175,293.3162
1.181202806,2078.095,7.639206888,293.1859
1.181202806,2010.171,7.605975072,293.053
1.181202806,1942.388,7.571673423,292.9175
1.181202806,1874.755,7.536233263,292.7791
1.181202806,1807.28,7.499578232,292.6374
1.181202806,1739.975,7.461626024,292.4924
1.181202806,1672.85,7.422284038,292.3434
1.181202806,1605.918,7.381450835,292.1903
1.181202806,1539.193,7.339013532,292.0324
1.181202806,1530.719,7.333492839,292.0119
1.181202806,1526.321,7.330615544,292.0013
1.181202806,1525.217,7.329891974,291.9986
1.181202806,1524.664,7.329529337,291.9973
1.181202806,1524.664,7.329529337,291.9973
1.181202806,1522.452,7.328077472,291.9916
1.181202806,1521.347,7.327351406,291.9887
1.181202806,1519.111,7.325880574,291.9829
1.181202806,1514.599,7.322905996,291.9712
1.181202806,1505.418,7.316825879,291.9471
1.181202806,1486.511,7.304187042,291.8966
1.181202806,1447.007,7.277252564,291.7876
1.181202806,1363.821,7.218045598,291.5409
1.181202806,1282.732,7.156747457,291.2755
1.181202806,1205.656,7.094779096,290.9972
1.181202806,1130.614,7.030516127,290.6984
1.181202806,1056.669,6.962876786,290.373
1.181202806,992.9783,6.900708811,290.0645
1.181202806,929.2071,6.834331642,289.7253
1.181202806,865.9643,6.763843684,289.3543
1.181202806,803.2738,6.688695627,288.9471
1.181202806,741.2028,6.608274272,288.4983
1.181202806,679.8285,6.52184056,288.0015
1.181202806,619.2422,6.428496472,287.4489
1.181202806,559.5534,6.327138966,286.8311
1.181202806,500.8941,6.216394701,286.1364
1.181202806,443.4256,6.094530031,285.3502
1.181202806,387.3461,5.959318609,284.4541
1.181202806,332.9024,5.807849354,283.425
1.181202806,280.405,5.636234987,282.2324
1.181202806,230.2482,5.439157858,280.837
1.181202806,182.9367,5.209140191,279.1861
1.181202806,139.1197,4.935334714,277.2089
1.181202806,99.6263,4.601426186,274.8087
1.181202806,80.77387,4.391653522,273.3201
1.181202806,78.05951,4.357471485,273.0795
1.181202806,76.52863,4.337664919,272.9404
1.181202806,76.52863,4.337664919,272.9404
1.181202806,75.85569,4.328832719,272.7776
1.181202806,75.62236,4.325752007,272.7072
1.181202806,75.16217,4.319648046,272.5678
1.181202806,74.2497,4.307433737,272.2893
1.181202806,72.45591,4.282978239,271.7331
1.181202806,68.98975,4.233957943,270.6242
1.181202806,62.51936,4.135476269,268.4204
1.181202806,51.24978,3.936711325,264.0688
1.181202806,41.8592,3.734311606,259.7677
1.181202806,33.98049,3.525786536,255.4706
1.181202806,27.40626,3.310771454,251.1784
1.181202806,21.95144,3.088832741,246.8911
1.181202806,17.45304,2.859513846,242.6086
1.181202806,13.76781,2.622333259,238.331
0.677653523,2387.941,7.778186767,292.8672
0.677653523,2319.575,7.749139258,292.7153
0.677653523,2251.209,7.719222684,292.5594
0.677653523,2182.961,7.688437491,292.3994
0.677653523,2114.835,7.656732074,292.235
0.677653523,2046.838,7.624051442,292.0655
0.677653523,1978.978,7.590335829,291.8905
0.677653523,1911.262,7.555519036,291.7093
0.677653523,1843.701,7.519530243,291.5212
0.677653523,1776.303,7.482289517,291.3253
0.677653523,1709.079,7.443709908,291.1207
0.677653523,1642.041,7.403695259,290.9062
0.677653523,1575.203,7.362139432,290.6806
0.677653523,1508.578,7.318922764,290.4426
0.677653523,1442.183,7.273913217,290.1905
0.677653523,1376.036,7.226962181,289.9226
0.677653523,1310.156,7.177901493,289.6369
0.677653523,1244.566,7.126542154,289.3312
0.677653523,1211.489,7.099605461,289.1681
0.677653523,1194.457,7.085446968,289.0816
0.677653523,1185.808,7.078179678,289.0369
0.677653523,1181.448,7.074496084,289.0143
0.677653523,1180.352,7.073567978,289.0086
0.677653523,1179.803,7.073102754,289.0057
0.677653523,1179.803,7.073102754,289.0057
0.677653523,1177.605,7.071237994,288.9943
0.677653523,1176.508,7.070306008,288.9885
0.677653523,1174.313,7.068438575,288.9771
0.677653523,1169.931,7.064700052,288.9541
0.677653523,1161.201,7.057210093,288.908
0.677653523,1143.873,7.042175152,288.8148
0.677653523,1109.745,7.011885538,288.6251
0.677653523,1043.584,6.950416222,288.2319
0.677653523,979.5717,6.887115435,287.8158
0.677653523,915.9239,6.819933283,287.3624
0.677653523,852.7908,6.748514265,286.8677
0.677653523,790.2243,6.672316829,286.3266
0.677653523,728.2924,6.590702616,285.7328
0.677653523,667.075,6.502902483,285.0791
0.677653523,606.6668,6.407979711,284.3567
0.677653523,547.1817,6.304780923,283.555
0.677653523,488.7574,6.191866252,282.661
0.677653523,431.5618,6.067410722,281.6584
0.677653523,375.8025,5.929063739,280.5272
0.677653523,321.7382,5.773738171,279.2412
0.677653523,269.695,5.597291691,277.7669
0.677653523,220.0878,5.394026558,276.0601
0.677653523,173.4488,5.155882455,274.0617
0.677653523,161.5285,5.084681598,273.4664
0.677653523,154.6272,5.041017059,273.102
0.677653523,152.8456,5.029428262,273.0055
0.677653523,152.387,5.026423338,272.9804
0.677653523,152.387,5.026423338,272.9804
0.677653523,151.4856,5.020490571,272.8382
0.677653523,151.0453,5.017579792,272.7686
0.677653523,150.1684,5.011757331,272.6292
0.677653523,148.4289,5.000106056,272.3507
0.677653523,145.0061,4.976775811,271.7946
0.677653523,138.3809,4.930010028,270.686
0.677653523,125.971,4.836051722,268.4832
0.677653523,104.2089,4.646397538,264.1354
0.677653523,85.90245,4.45321235,259.8385
0.677653523,70.39346,4.254100361,255.5447
0.677653523,57.32578,4.048750435,251.2552
0.677653523,46.37593,3.836780575,246.9699
0.677653523,37.25499,3.617785896,242.6889
0.677653523,29.70566,3.3913376,238.4123
0.677653523,23.49956,3.156981698,234.14
0.677653523,18.43469,2.914234216,229.8724
0.677653523,14.33322,2.66257992,225.6094
0.629275402,2403.957,7.784871409,293.0597
0.629275402,2335.565,7.756009111,292.905
0.629275402,2267.172,7.726288519,292.7463
0.629275402,2198.897,7.69571115,292.5832
0.629275402,2130.742,7.664225555,292.4155
0.629275402,2062.714,7.63177787,292.2426
0.629275402,1994.821,7.598309601,292.064
0.629275402,1927.071,7.563756513,291.8791
0.629275402,1859.473,7.528048393,291.687
0.629275402,1792.036,7.491107683,291.487
0.629275402,1724.77,7.452848987,291.2782
0.629275402,1657.688,7.413179139,291.0594
0.629275402,1590.802,7.371993571,290.8296
0.629275402,1524.126,7.32917641,290.5872
0.629275402,1457.676,7.284598666,290.3309
0.629275402,1391.469,7.238115303,290.0589
0.629275402,1325.524,7.189563132,289.7694
0.629275402,1259.864,7.138759058,289.4602
0.629275402,1194.513,7.08549385,289.129
0.629275402,1129.498,7.029528565,288.773
0.629275402,1127.42,7.027687115,288.7611
0.629275402,1127.42,7.027687115,288.7611
0.629275402,1125.228,7.025740961,288.7487
0.629275402,1124.132,7.024766461,288.7424
0.629275402,1121.94,7.022814609,288.7299
0.629275402,1117.565,7.01890749,288.7048
0.629275402,1108.85,7.011078721,288.6543
0.629275402,1091.557,6.995360396,288.5525
0.629275402,1057.524,6.963685606,288.3452
0.629275402,991.6428,6.899362962,287.9157
0.629275402,928.0056,6.833037767,287.4616
0.629275402,864.7653,6.762458141,286.9663
0.629275402,802.0863,6.687216208,286.4255
0.629275402,740.0279,6.606687888,285.8332
0.629275402,678.6676,6.520131464,285.1823
0.629275402,618.0973,6.426645888,284.4643
0.629275402,558.4268,6.325123545,283.6691
0.629275402,499.7886,6.214185209,282.784
0.629275402,442.3445,6.09208899,281.7937
0.629275402,386.2936,5.956597702,280.6785
0.629275402,331.8839,5.804785209,279.4139
0.629275402,279.4271,5.632741436,277.9678
0.629275402,229.3193,5.435115356,276.2982
0.629275402,182.0678,5.204379145,274.3491
0.629275402,158.6961,5.066991053,273.1935
0.629275402,157.0421,5.056513922,273.1056
0.629275402,156.1214,5.05063391,273.0563
0.629275402,155.659,5.047667717,273.0314
0.629275402,155.659,5.047667717,273.0314
0.629275402,154.6269,5.041015118,272.8932
0.629275402,154.1687,5.038047457,272.822
0.629275402,153.2751,5.032234346,272.6827
0.629275402,151.5023,5.020600806,272.4042
0.629275402,148.0142,4.997308215,271.8481
0.629275402,141.262,4.950616322,270.7395
0.629275402,128.613,4.856807895,268.5369
0.629275402,106.427,4.667459304,264.1894
0.629275402,87.75824,4.474585761,259.893
0.629275402,71.93723,4.275793933,255.5997
0.629275402,58.6024,4.070775651,251.3107
0.629275402,47.42514,3.859152468,247.0258
0.629275402,38.11175,3.640522634,242.7452
0.629275402,30.40052,3.414459714,238.4689
0.629275402,24.05909,3.180512888,234.197
0.629275402,18.88185,2.938201143,229.9296
0.629275402,14.6877,2.687010409,225.6669
0.689969621,2880.152,7.96559835,295.1992
0.689969621,2811.11,7.941334702,295.0722
0.689969621,2742.068,7.916467659,294.9433
0.689969621,2673.109,7.890997493,294.8126
0.689969621,2604.236,7.864894629,294.6799
0.689969621,2535.451,7.838126809,294.5452
0.689969621,2466.761,7.810661233,294.4082
0.689969621,2398.168,7.782460392,294.2688
0.689969621,2329.679,7.753485769,294.1269
0.689969621,2261.299,7.723694706,293.9821
0.689969621,2193.034,7.693041252,293.8342
0.689969621,2124.89,7.661475315,293.6828
0.689969621,2056.873,7.628942147,293.5276
0.689969621,1988.993,7.595383759,293.3681
0.689969621,1921.255,7.560733897,293.2037
0.689969621,1853.67,7.524922737,293.0337
0.689969621,1819.646,7.506397256,292.9456
0.689969621,1802.272,7.49680337,292.8999
0.689969621,1801.722,7.496498153,292.8985
0.689969621,1801.722,7.496498153,292.8985
0.689969621,1799.501,7.495264683,292.8931
0.689969621,1798.392,7.494648211,292.8904
0.689969621,1796.173,7.493413569,292.885
0.689969621,1791.74,7.490942494,292.8742
0.689969621,1782.898,7.485995409,292.8524
0.689969621,1765.3,7.476075927,292.8087
0.689969621,1730.458,7.456141392,292.7197
0.689969621,1662.176,7.415882866,292.536
0.689969621,1595.32,7.374829622,292.343
0.689969621,1528.628,7.33212588,292.136
0.689969621,1462.162,7.287671441,291.9137
0.689969621,1395.938,7.24132187,291.6745
0.689969621,1329.975,7.192915424,291.4167
0.689969621,1264.295,7.142269934,291.1383
0.689969621,1198.922,7.089178099,290.8373
0.689969621,1133.883,7.033403304,290.5111
0.689969621,1069.21,6.974675337,290.1572
0.689969621,1004.938,6.912681127,289.7723
0.689969621,941.1079,6.847057798,289.353
0.689969621,877.7661,6.777380157,288.8951
0.689969621,814.9673,6.70314799,288.3939
0.689969621,752.7749,6.623766246,287.8437
0.689969621,691.2636,6.538521227,287.2378
0.689969621,630.522,6.446548048,286.5683
0.689969621,570.6558,6.346786226,285.8255
0.689969621,511.7925,6.237919269,284.9976
0.689969621,454.0872,6.11828925,284.07
0.689969621,397.7304,5.985774389,283.0243
0.689969621,342.959,5.837610906,281.8372
0.689969621,290.0701,5.670122618,280.4788
0.689969621,239.4403,5.478304116,278.9098
0.689969621,191.5515,5.255156702,277.078
0.689969621,147.0229,4.990588357,274.9134
0.689969621,125.2184,4.830059413,273.6108
0.689969621,119.0972,4.779939966,273.2065
0.689969621,117.4089,4.765662714,273.0916
0.689969621,116.9735,4.761947413,273.0617
0.689969621,116.9735,4.761947413,273.0617
0.689969621,116.0539,4.754054738,272.9093
0.689969621,115.7039,4.751034341,272.8384
0.689969621,115.0195,4.745101679,272.699
0.689969621,113.6621,4.733230012,272.4205
0.689969621,110.9925,4.709462631,271.8644
0.689969621,105.829,4.661824584,270.7557
0.689969621,96.17183,4.566136487,268.5528
0.689969621,79.28732,4.373078217,264.2045
0.689969621,65.1398,4.17653573,259.9072
0.689969621,53.20036,3.974065163,255.6133
0.689969621,43.17834,3.765338981,251.3237
0.689969621,34.81191,3.54995957,247.0386
0.689969621,27.86878,3.327507066,242.7578
0.689969621,22.14336,3.097537677,238.4815
0.689969621,17.45426,2.859583745,234.2097
0.689969621,13.64192,2.613147405,229.9426
0.683985312,2434.909,7.797664663,292.7317
0.683985312,2366.467,7.769153405,292.584
0.683985312,2298.025,7.739805337,292.4328
0.683985312,2229.697,7.709620981,292.278
0.683985312,2161.487,7.67855169,292.119
0.683985312,2093.401,7.646545295,291.9557
0.683985312,2025.446,7.613545202,291.7873
0.683985312,1957.631,7.579490348,291.6135
0.683985312,1889.963,7.544312531,291.4334
0.683985312,1822.451,7.507937577,291.2463
0.683985312,1755.107,7.470285103,291.0513
0.683985312,1687.941,7.431264722,290.8475
0.683985312,1620.964,7.390776313,290.6337
0.683985312,1554.192,7.348711075,290.4086
0.683985312,1487.638,7.304944906,290.1707
0.683985312,1421.319,7.259340593,289.9184
0.683985312,1355.253,7.211743432,289.6498
0.683985312,1289.462,7.161980356,289.363
0.683985312,1256.288,7.13591662,289.2102
0.683985312,1239.221,7.122238235,289.1293
0.683985312,1237.049,7.120483984,289.1189
0.683985312,1235.951,7.119595993,289.1136
0.683985312,1235.401,7.119150893,289.1109
0.683985312,1235.401,7.119150893,289.1109
0.683985312,1233.2,7.117367696,289.1004
0.683985312,1232.101,7.116476121,289.0951
0.683985312,1229.903,7.114690583,289.0846
0.683985312,1225.515,7.111116443,289.0634
0.683985312,1216.77,7.103955086,289.0209
0.683985312,1199.407,7.089582547,288.9351
0.683985312,1165.187,7.060636868,288.7603
0.683985312,1098.754,7.001932089,288.3981
0.683985312,1034.377,6.941554592,288.0149
0.683985312,970.3336,6.87763993,287.598
0.683985312,906.7617,6.809879681,287.1439
0.683985312,843.7064,6.737804567,286.648
0.683985312,781.2272,6.660866017,286.1051
0.683985312,719.3934,6.578408357,285.5087
0.683985312,658.2867,6.489640551,284.8513
0.683985312,598.0045,6.393598279,284.1241
0.683985312,538.6637,6.289091443,283.316
0.683985312,480.4058,6.174631163,282.4136
0.683985312,423.404,6.048326806,281.4003
0.683985312,367.8724,5.907736139,280.2551
0.683985312,314.0784,5.749642636,278.951
0.683985312,262.3594,5.569715319,277.4531
0.683985312,213.1454,5.361974562,275.7152
0.683985312,166.9881,5.117922552,273.6755
0.683985312,155.1996,5.04471203,273.0661
0.683985312,154.3274,5.03907632,273.0193
0.683985312,153.8659,5.036081444,272.9944
0.683985312,153.8659,5.036081444,272.9944
0.683985312,152.7767,5.028977378,272.858
0.683985312,152.3148,5.025949432,272.786
0.683985312,151.424,5.020083849,272.6467
0.683985312,149.6568,5.008344673,272.3682
0.683985312,146.1804,4.984841475,271.812
0.683985312,139.4535,4.937731212,270.7034
0.683985312,126.8607,4.843089634,268.5007
0.683985312,104.8047,4.652098618,264.1528
0.683985312,86.28077,4.457606746,259.8558
0.683985312,70.61237,4.257205342,255.562
0.683985312,57.43093,4.050583008,251.2724
0.683985312,46.4027,3.837357647,246.9871
0.683985312,37.23034,3.61712402,242.7061
0.683985312,29.64974,3.389453356,238.4294
0.683985312,23.42705,3.153891338,234.1572
0.683985312,18.35596,2.909954317,229.8895
0.683985312,14.25528,2.657127364,225.6265
0.643680935,2697.33,7.900017674,294.2997
0.643680935,2628.512,7.874173186,294.1647
0.643680935,2559.693,7.847642608,294.0272
0.643680935,2490.969,7.82042707,293.8872
0.643680935,2422.341,7.792489707,293.7446
0.643680935,2353.815,7.763792695,293.5989
0.643680935,2285.396,7.734294592,293.4501
0.643680935,2217.09,7.703950804,293.2977
0.643680935,2148.902,7.672712293,293.1415
0.643680935,2080.84,7.640526937,292.9808
0.643680935,2012.91,7.607336715,292.8153
0.643680935,1945.121,7.573079465,292.6444
0.643680935,1877.482,7.537686796,292.4673
0.643680935,1810,7.501082124,292.2832
0.643680935,1742.688,7.463184028,292.0913
0.643680935,1675.556,7.423900329,291.8905
0.643680935,1608.616,7.383129461,291.6796
0.643680935,1574.896,7.361944517,291.5689
0.643680935,1557.63,7.350920714,291.511
0.643680935,1548.889,7.345293179,291.4813
0.643680935,1546.688,7.34387115,291.4738
0.643680935,1546.136,7.343514194,291.4719
0.643680935,1546.136,7.343514194,291.4719
0.643680935,1543.922,7.342081211,291.4645
0.643680935,1542.817,7.341365245,291.4608
0.643680935,1540.605,7.339930475,291.4534
0.643680935,1536.189,7.337059953,291.4387
0.643680935,1527.381,7.331309783,291.409
0.643680935,1509.869,7.319778171,291.3492
0.643680935,1475.254,7.296585457,291.2275
0.643680935,1407.645,7.249673374,290.9759
0.643680935,1341.691,7.201686038,290.7111
0.643680935,1275.957,7.151451764,290.4257
0.643680935,1210.527,7.098811081,290.1178
0.643680935,1145.427,7.043532772,289.7851
0.643680935,1080.686,6.985351304,289.4247
0.643680935,1016.34,6.923963218,289.0336
0.643680935,952.4281,6.859014619,288.6083
0.643680935,888.9956,6.790092286,288.1447
0.643680935,826.0958,6.716710747,287.638
0.643680935,763.7904,6.638293406,287.0828
0.643680935,702.152,6.554149905,286.4724
0.643680935,641.2663,6.463444815,285.7991
0.643680935,581.2358,6.365156526,285.0535
0.643680935,522.1836,6.25801925,284.224
0.643680935,464.2595,6.140443663,283.2964
0.643680935,407.647,6.010401604,282.2532
0.643680935,352.5738,5.865259962,281.0718
0.643680935,299.325,5.70152994,279.7235
0.643680935,248.2615,5.514482626,278.1707
0.643680935,199.8443,5.297538563,276.3638
0.643680935,154.6655,5.04126472,274.2357
0.643680935,143.146,4.963865088,273.5967
0.643680935,136.4288,4.915802867,273.2011
0.643680935,134.6926,4.902995145,273.0958
0.643680935,133.7984,4.896334189,273.0411
0.643680935,133.7819,4.896210862,273.0401
0.643680935,132.9722,4.890140084,272.8926
0.643680935,132.5813,4.887196042,272.8231
0.643680935,131.8016,4.881297762,272.6837
0.643680935,130.255,4.869494068,272.4052
0.643680935,127.2128,4.845861275,271.8491
0.643680935,121.3275,4.798493501,270.7405
0.643680935,110.3158,4.703347162,268.5377
0.643680935,91.04729,4.511379042,264.1898
0.643680935,74.88401,4.315940383,259.8929
0.643680935,61.22785,4.114602151,255.5993
0.643680935,49.7517,3.907044634,251.31
0.643680935,40.16027,3.692878198,247.0251
0.643680935,32.19113,3.471690949,242.7444
0.643680935,25.61161,3.243045764,238.4681
0.643680935,20.21618,3.006483274,234.1963
0.643680935,15.82376,2.761512608,229.9291
0.55,374.5380422,5.925693379,272.6165374
0.55,390.288736,5.966886814,272.8597578
0.55,396.4061977,5.982439437,272.981368
0.55,425.7692091,6.053897437,273.2245885
0.55,434.6295913,6.074494154,273.3461987
0.55,464.0360726,6.139962292,273.6806268
0.55,490.2531548,6.1949219,273.8934447
0.55,514.8582637,6.243891647,274.1974702
0.55,536.3971891,6.284874911,274.3798855
0.55,543.4896008,6.298010573,274.5318983
0.55,556.3761493,6.321444593,274.7447162
0.55,565.0968975,6.336997216,274.8663264
0.55,610.1528383,6.41370948,275.1703519
0.55,634.0771899,6.452170698,275.3527672
0.55,644.2189012,6.468038577,275.5655851
0.55,664.4327394,6.498933653,275.7480004
0.55,685.280833,6.529828729,275.9304157
0.55,723.2373728,6.583737485,276.2040387
0.55,759.2164315,6.63228689,276.386454
0.55,834.5257956,6.726863654,276.7512847
0.55,862.7937684,6.760175692,276.9032975
0.55,960.7151421,6.867677947,277.3593358
0.55,1029.387233,6.936718985,277.6329587
0.55,1053.684048,6.960047919,277.8153741
0.55,1095.114521,6.998614222,278.0281919
0.55,1135.187815,7.034553392,278.2106073
0.55,1159.054981,7.055360281,278.3930226
0.55,1183.42395,7.076167168,278.5754379
0.55,1229.697275,7.1145233,278.7274507
0.55,1268.415118,7.145523462,278.9402685
0.55,1338.248517,7.199116961,279.1226839
0.55,1437.678777,7.270785132,279.4267094
0.55,1467.597294,7.291381849,279.5483196
0.55,1572.501412,7.360422887,279.8219426
0.55,1626.450424,7.394155265,280.0955656
0.55,1711.673315,7.445226718,280.2779809
0.55,1792.67509,7.491464247,280.5212013
0.55,1877.115568,7.537491605,280.7036167
0.55,1916.581661,7.558298493,280.886032
0.55,1981.502217,7.591610531,281.0380447
0.55,2139.490072,7.668322796,281.3420703
0.55,2207.549184,7.699638213,281.6460958
0.55,2377.30636,7.773723344,281.9197188
0.55,2489.284759,7.819750703,282.1021341
0.55,2548.039803,7.843079638,282.2845494
0.55,2641.279686,7.879018808,282.4669648
0.55,2829.186772,7.94774459,282.6493801
0.55,3007.619648,8.00890423,282.8317954
0.55,3105.578361,8.040955245,282.9838082
0.55,3366.960997,8.121765835,283.3790414
0.55,3525.555155,8.167793194,283.5614567
0.55,3663.793668,8.206254411,283.743872
0.55,3778.356485,8.237044402,283.8958848
0.55,3968.403825,8.286119234,284.2303129
0.55,4113.618789,8.322058404,284.4127282
0.55,4242.692966,8.35295348,284.5951435
0.6,148.0544439,4.99758007,272.6165374
0.6,158.2877084,5.064414316,272.981368
0.6,163.6666013,5.09783144,273.1637834
0.6,170.0661658,5.136187572,273.3157961
0.6,180.8110019,5.197452297,273.528614
0.6,186.5235574,5.228557544,273.7718344
0.6,190.9060446,5.251781394,273.9238472
0.6,200.7614223,5.302117249,274.1366651
0.6,211.4586317,5.354029385,274.3190804
0.6,218.6443654,5.387446508,274.5014957
0.6,227.7673439,5.428324686,274.6535085
0.6,236.1267984,5.464368942,274.8663264
0.6,243.5358156,5.495264018,275.0487417
