Specific Gravity,Pressure (psia),LOG P,Hydrate Temperature (K),LOWESS_Predicted,Residual,Outlier
0.689969621,941.1079,6.847057798,289.353,289.26062275531837,0.09237724468164288,False
0.689969621,877.7661,6.777380157,288.8951,288.74029090336086,0.15480909663915554,False
0.689969621,814.9673,6.70314799,288.3939,288.1548672947517,0.23903270524829168,False
0.689969621,752.7749,6.623766246,287.8437,287.50296945561564,0.3407305443843711,False
0.689969621,691.2636,6.538521227,287.2378,286.8372719549399,0.4005280450600708,False
0.689969621,630.522,6.446548048,286.5683,286.2219749528747,0.3463250471253332,False
0.689969621,570.6558,6.346786226,285.8255,285.33233277694285,0.493167223057128,False
0.689969621,511.7925,6.237919269,284.9976,284.2744241771139,0.7231758228861054,False
0.689969621,454.0872,6.11828925,284.07,283.085545965169,0.9844540348310034,False
0.689969621,397.7304,5.985774389,283.0243,282.0001148460966,1.0241851539033746,False
0.689969621,342.959,5.837610906,281.8372,280.8529622638857,0.9842377361143235,False
0.689969621,290.0701,5.670122618,280.4788,279.8228803412944,0.6559196587055567,False
0.689969621,239.4403,5.478304116,278.9098,278.786460107444,0.12333989255603228,False
0.689969621,191.5515,5.255156702,277.078,277.1859827043755,0.10798270437550173,False
0.689969621,147.0229,4.990588357,274.9134,274.05390089376033,0.8594991062396957,False
0.689969621,125.2184,4.830059413,273.6108,273.4959790793235,0.11482092067649319,False
0.689969621,119.0972,4.779939966,273.2065,273.35775208528145,0.15125208528144185,False
0.689969621,117.4089,4.765662714,273.0916,273.33197510182003,0.24037510182000688,False
0.689969621,116.9735,4.761947413,273.0617,273.33069271789424,0.26899271789426393,False
0.689969621,116.9735,4.761947413,273.0617,273.33069271789424,0.26899271789426393,False
0.689969621,116.0539,4.754054738,272.9093,273.3206938353459,0.4113938353459048,False
0.689969621,115.7039,4.751034341,272.8384,273.31606700348294,0.47766700348296354,False
0.689969621,115.0195,4.745101679,272.699,273.3083851862254,0.6093851862253814,False
0.689969621,113.6621,4.733230012,272.4205,273.2934713943602,0.8729713943602064,False
0.689969621,110.9925,4.709462631,271.8644,273.28648129059206,1.4220812905920752,False
0.689969621,105.829,4.661824584,270.7557,273.2805346097547,2.5248346097546914,False
0.689969621,96.17183,4.566136487,268.5528,273.1425036923132,4.589703692313208,False
0.689969621,79.28732,4.373078217,264.2045,271.27571244397285,7.071212443972854,False
0.689969621,65.1398,4.17653573,259.9072,264.03561529362867,4.128415293628677,False
0.689969621,53.20036,3.974065163,255.6133,256.79343964230907,1.180139642309058,False
0.689969621,43.17834,3.765338981,251.3237,250.23694214710943,1.086757852890571,False
0.689969621,34.81191,3.54995957,247.0386,244.8004646518944,2.238135348105601,False
0.689969621,27.86878,3.327507066,242.7578,240.29974763538138,2.4580523646186236,False
0.689969621,22.14336,3.097537677,238.4815,236.59364328676045,1.8878567132395574,False
0.689969621,17.45426,2.859583745,234.2097,233.55763068720796,0.6520693127920367,False
0.689969621,13.64192,2.613147405,229.9426,231.0864274945484,1.1438274945483897,False
0.683985312,2434.909,7.797664663,292.7317,294.89500646962506,2.16330646962507,False
0.683985312,2366.467,7.769153405,292.584,294.67406124593646,2.090061245936454,False
0.683985312,2298.025,7.739805337,292.4328,294.456123819612,2.023323819612017,False
0.683985312,2229.697,7.709620981,292.278,294.2744911018009,1.9964911018008706,False
0.683985312,2161.487,7.67855169,292.119,294.14194134761834,2.022941347618314,False
0.683985312,2093.401,7.646545295,291.9557,294.06703637027135,2.111336370271374,False
0.683985312,2025.446,7.613545202,291.7873,293.98126947519734,2.1939694751973207,False
0.683985312,1957.631,7.579490348,291.6135,293.85781267891065,2.24431267891066,False
0.683985312,1889.963,7.544312531,291.4334,293.6938172177639,2.2604172177639157,False
0.683985312,1822.451,7.507937577,291.2463,293.64087675301926,2.394576753019237,False
0.683985312,1755.107,7.470285103,291.0513,293.4679569299048,2.416656929904775,False
0.683985312,1687.941,7.431264722,290.8475,293.00953791131786,2.1620379113178387,False
0.683985312,1620.964,7.390776313,290.6337,292.5472119796862,1.913511979686234,False
0.683985312,1554.192,7.348711075,290.4086,292.2230713497297,1.814471349729729,False
0.683985312,1487.638,7.304944906,290.1707,291.9909399486371,1.820239948637095,False
0.683985312,1421.319,7.259340593,289.9184,291.9140136311515,1.995613631151457,False
0.683985312,1355.253,7.211743432,289.6498,291.6707305956666,2.0209305956665844,False
0.683985312,1289.462,7.161980356,289.363,291.1621676774772,1.7991676774772145,False
0.683985312,1256.288,7.13591662,289.2102,290.88501081249876,1.6748108124987766,False
0.683985312,1239.221,7.122238235,289.1293,290.753521565486,1.624221565485982,False
0.683985312,1237.049,7.120483984,289.1189,290.7362453851446,1.617345385144631,False
0.683985312,1235.951,7.119595993,289.1136,290.72731496069787,1.6137149606978483,False
0.683985312,1235.401,7.119150893,289.1109,290.7231945365814,1.6122945365813734,False
0.683985312,1235.401,7.119150893,289.1109,290.7231945365814,1.6122945365813734,False
0.683985312,1233.2,7.117367696,289.1004,290.7061592702484,1.6057592702484271,False
0.683985312,1232.101,7.116476121,289.0951,290.69710593123915,1.6020059312391481,False
0.683985312,1229.903,7.114690583,289.0846,290.678752863669,1.5941528636689668,False
0.683985312,1225.515,7.111116443,289.0634,290.64274039381604,1.5793403938160395,False
0.683985312,1216.77,7.103955086,289.0209,290.5741766776839,1.5532766776839253,False
0.683985312,1199.407,7.089582547,288.9351,290.44198598780423,1.506885987804253,False
0.683985312,1165.187,7.060636868,288.7603,290.2531061682661,1.4928061682660996,False
0.683985312,1098.754,7.001932089,288.3981,290.05914491336097,1.6610449133609677,False
0.683985312,1034.377,6.941554592,288.0149,289.8096594828903,1.7947594828902993,False
0.683985312,970.3336,6.87763993,287.598,289.4970064671308,1.8990064671307891,False
0.683985312,906.7617,6.809879681,287.1439,288.9745182987469,1.8306182987469128,False
0.683985312,843.7064,6.737804567,286.648,288.45850492163606,1.8105049216360385,False
0.683985312,781.2272,6.660866017,286.1051,287.7921780480841,1.6870780480841177,False
0.683985312,719.3934,6.578408357,285.5087,287.1532269805292,1.6445269805292355,False
0.683985312,658.2867,6.489640551,284.8513,286.49494955113545,1.6436495511354678,False
0.683985312,598.0045,6.393598279,284.1241,285.78504695135007,1.6609469513500699,False
0.683985312,538.6637,6.289091443,283.316,284.7877929995449,1.4717929995449026,False
0.683985312,480.4058,6.174631163,282.4136,283.6304821443101,1.2168821443101479,False
0.683985312,423.404,6.048326806,281.4003,282.5023023227428,1.1020023227428055,False
0.683985312,367.8724,5.907736139,280.2551,281.3571939585087,1.1020939585086467,False
0.683985312,314.0784,5.749642636,278.951,280.2910245423518,1.3400245423517845,False
0.683985312,262.3594,5.569715319,277.4531,279.26602018707337,1.8129201870733596,False
0.683985312,213.1454,5.361974562,275.7152,278.18609712437467,2.4708971243746873,False
0.683985312,166.9881,5.117922552,273.6755,275.595533737439,1.9200337374389846,False
0.683985312,155.1996,5.04471203,273.0661,274.6937386397899,1.6276386397898932,False
0.683985312,154.3274,5.03907632,273.0193,274.61987634725324,1.6005763472532522,False
0.683985312,153.8659,5.036081444,272.9944,274.57579938552004,1.5813993855200579,False
0.683985312,153.8659,5.036081444,272.9944,274.57579938552004,1.5813993855200579,False
0.683985312,152.7767,5.028977378,272.858,274.4750459127766,1.6170459127765753,False
0.683985312,152.3148,5.025949432,272.786,274.435230529444,1.6492305294440257,False
0.683985312,151.424,5.020083849,272.6467,274.3689303372002,1.7222303372001875,False
0.683985312,149.6568,5.008344673,272.3682,274.2173091874516,1.8491091874515746,False
0.683985312,146.1804,4.984841475,271.812,274.0093461429624,2.197346142962374,False
0.683985312,139.4535,4.937731212,270.7034,273.74253685610614,3.039136856106154,False
0.683985312,126.8607,4.843089634,268.5007,273.54069629326614,5.039996293266142,False
0.683985312,104.8047,4.652098618,264.1528,273.27197944329043,9.11917944329042,False
0.683985312,86.28077,4.457606746,259.8558,272.70765499958935,12.851854999589364,False
0.683985312,70.61237,4.257205342,255.562,267.16689085817694,11.60489085817693,False
0.683985312,57.43093,4.050583008,251.2724,259.41381868227575,8.141418682275742,False
0.683985312,46.4027,3.837357647,246.9871,252.3267395227435,5.339639522743511,False
0.683985312,37.23034,3.61712402,242.7061,246.37093790277382,3.664837902773826,False
0.683985312,29.64974,3.389453356,238.4294,241.45328058215503,3.0238805821550443,False
0.683985312,23.42705,3.153891338,234.1572,237.4244947815441,3.267294781544109,False
0.683985312,18.35596,2.909954317,229.8895,234.14168009951538,4.252180099515385,False
0.683985312,14.25528,2.657127364,225.6265,231.4842529340689,5.8577529340689125,False
0.643680935,2697.33,7.900017674,294.2997,295.92931517283887,1.6296151728388963,False
0.643680935,2628.512,7.874173186,294.1647,295.69216388760526,1.527463887605279,False
0.643680935,2559.693,7.847642608,294.0272,295.4215827910558,1.3943827910558184,False
0.643680935,2490.969,7.82042707,293.8872,295.1244668977934,1.237266897793404,False
0.643680935,2422.341,7.792489707,293.7446,294.8496304124954,1.1050304124954096,False
0.643680935,2353.815,7.763792695,293.5989,294.6351789764695,1.0362789764694753,False
0.643680935,2285.396,7.734294592,293.4501,294.4189691402643,0.968869140264303,False
0.643680935,2217.09,7.703950804,293.2977,294.2470073000117,0.9493073000116965,False
0.643680935,2148.902,7.672712293,293.1415,294.12442199265604,0.9829219926560313,False
0.643680935,2080.84,7.640526937,292.9808,294.0488985347192,1.0680985347192404,False
0.643680935,2012.91,7.607336715,292.8153,293.9565498143983,1.141249814398293,False
0.643680935,1945.121,7.573079465,292.6444,293.83837616033605,1.1939761603360353,False
0.643680935,1877.482,7.537686796,292.4673,293.64262006000484,1.1753200600048217,False
0.643680935,1810.0,7.501082124,292.2832,293.646027740723,1.3628277407229916,False
0.643680935,1742.688,7.463184028,292.0913,293.3720306882147,1.2807306882147032,False
0.643680935,1675.556,7.423900329,291.8905,292.9327852500109,1.0422852500109343,False
0.643680935,1608.616,7.383129461,291.6796,292.4805958273505,0.8009958273505049,False
0.643680935,1574.896,7.361944517,291.5689,292.32439172154346,0.7554917215434784,False
0.643680935,1557.63,7.350920714,291.511,292.2424150164785,0.7314150164784792,False
0.643680935,1548.889,7.345293179,291.4813,292.19665626021185,0.7153562602118768,False
0.643680935,1546.688,7.34387115,291.4738,292.1873549732391,0.7135549732391269,False
0.643680935,1546.136,7.343514194,291.4719,292.1844326688015,0.7125326688014866,False
0.643680935,1546.136,7.343514194,291.4719,292.1844326688015,0.7125326688014866,False
0.643680935,1543.922,7.342081211,291.4645,292.1737714243619,0.7092714243619298,False
0.643680935,1542.817,7.341365245,291.4608,292.1685783441908,0.7077783441907854,False
0.643680935,1540.605,7.339930475,291.4534,292.1587234493228,0.7053234493228047,False
0.643680935,1536.189,7.337059953,291.4387,292.1341206126959,0.6954206126958979,False
0.643680935,1527.381,7.331309783,291.409,292.09496437702745,0.6859643770274602,False
0.643680935,1509.869,7.319778171,291.3492,292.0379754884495,0.6887754884494939,False
0.643680935,1475.254,7.296585457,291.2275,291.9791828865807,0.7516828865806815,False
0.643680935,1407.645,7.249673374,290.9759,291.864455519742,0.888555519741999,False
0.643680935,1341.691,7.201686038,290.7111,291.59571132391153,0.8846113239115425,False
0.643680935,1275.957,7.151451764,290.4257,291.04507898861164,0.6193789886116292,False
0.643680935,1210.527,7.098811081,290.1178,290.52500902085916,0.4072090208591703,False
0.643680935,1145.427,7.043532772,289.7851,290.1792161060428,0.3941161060428158,False
0.643680935,1080.686,6.985351304,289.4247,289.99771591445625,0.5730159144562776,False
0.643680935,1016.34,6.923963218,289.0336,289.7281449840654,0.6945449840654305,False
0.643680935,952.4281,6.859014619,288.6083,289.3562367568406,0.7479367568406019,False
0.643680935,888.9956,6.790092286,288.1447,288.828964437993,0.6842644379930221,False
0.643680935,826.0958,6.716710747,287.638,288.2769673630085,0.6389673630085326,False
0.643680935,763.7904,6.638293406,287.0828,287.61500365433216,0.532203654332136,False
0.643680935,702.152,6.554149905,286.4724,286.9604187457674,0.48801874576741966,False
0.643680935,641.2663,6.463444815,285.7991,286.333864060897,0.5347640608969755,False
0.643680935,581.2358,6.365156526,285.0535,285.50597395327696,0.4524739532769786,False
0.643680935,522.1836,6.25801925,284.224,284.48123660576323,0.25723660576323937,False
0.643680935,464.2595,6.140443663,283.2964,283.2954529210264,0.0009470789735814833,False
0.643680935,407.647,6.010401604,282.2532,282.20273717657665,0.05046282342334507,False
0.643680935,352.5738,5.865259962,281.0718,281.03955653375823,0.03224346624176633,False
0.643680935,299.325,5.70152994,279.7235,280.0066093968672,0.2831093968671894,False
0.643680935,248.2615,5.514482626,278.1707,278.98549990712667,0.8147999071266554,False
0.643680935,199.8443,5.297538563,276.3638,277.6222902017743,1.2584902017742934,False
0.643680935,154.6655,5.04126472,274.2357,274.6497023313802,0.41400233138017484,False
0.643680935,143.146,4.963865088,273.5967,273.8599166930028,0.26321669300278927,False
0.643680935,136.4288,4.915802867,273.2011,273.67927221055186,0.4781722105518611,False
0.643680935,134.6926,4.902995145,273.0958,273.6543189144895,0.5585189144895253,False
0.643680935,133.7984,4.896334189,273.0411,273.6423560670364,0.6012560670364451,False
0.643680935,133.7819,4.896210862,273.0401,273.64221634965406,0.602116349654068,False
0.643680935,132.9722,4.890140084,272.8926,273.63432592735336,0.7417259273533432,False
0.643680935,132.5813,4.887196042,272.8231,273.631863739967,0.8087637399669916,False
0.643680935,131.8016,4.881297762,272.6837,273.6271970613651,0.9434970613651217,False
0.643680935,130.255,4.869494068,272.4052,273.60395992256196,1.198759922561976,False
0.643680935,127.2128,4.845861275,271.8491,273.54943505765436,1.7003350576543426,False
0.643680935,121.3275,4.798493501,270.7405,273.4035347988627,2.663034798862725,False
0.643680935,110.3158,4.703347162,268.5377,273.28706816505456,4.749368165054591,False
0.643680935,91.04729,4.511379042,264.1898,272.9940023463469,8.804202346346926,False
0.643680935,74.88401,4.315940383,259.8929,269.41529225592626,9.522392255926263,False
0.643680935,61.22785,4.114602151,255.5993,261.7046848639843,6.1053848639843125,False
0.643680935,49.7517,3.907044634,251.31,254.56860320431878,3.2586032043187743,False
0.643680935,40.16027,3.692878198,247.0251,248.27504509054626,1.2499450905462481,False
0.643680935,32.19113,3.471690949,242.7444,243.10034279080017,0.35594279080015667,False
0.643680935,25.61161,3.243045764,238.4681,238.83843378697827,0.37033378697827857,False
0.643680935,20.21618,3.006483274,234.1963,235.34617027732804,1.1498702773280343,False
0.643680935,15.82376,2.761512608,229.9291,232.50113124600358,2.5720312460035757,False
0.6,148.0544439,4.99758007,272.6165374,274.1027364078061,1.4861990078060785,False
0.6,158.2877084,5.064414316,272.981368,274.95482128607995,1.9734532860799732,False
0.6,163.6666013,5.09783144,273.1637834,275.3586761576393,2.194892757639309,False
0.6,170.0661658,5.136187572,273.3157961,275.8169714229066,2.5011753229065903,False
0.6,180.8110019,5.197452297,273.528614,276.54819152523885,3.0195775252388444,False
0.6,186.5235574,5.228557544,273.7718344,276.88772057894334,3.115886178943356,False
0.6,190.9060446,5.251781394,273.9238472,277.1516671214841,3.2278199214840697,False
0.6,200.7614223,5.302117249,274.1366651,277.67605771747816,3.5393926174781427,False
0.6,211.4586317,5.354029385,274.3190804,278.13956188628134,3.8204814862813237,False
0.6,218.6443654,5.387446508,274.5014957,278.31765786686486,3.816162166864842,False
0.6,227.7673439,5.428324686,274.6535085,278.5245564055826,3.8710479055826,False
0.6,236.1267984,5.464368942,274.8663264,278.71091831179393,3.844591911793941,False
0.6,243.5358156,5.495264018,275.0487417,278.87855257045527,3.829810870455276,False
0.6,251.7586703,5.528470971,275.1703519,279.0550615329959,3.884709632995907,False
0.6,269.8394802,5.597827264,275.5351825,279.41086104331004,3.8756785433100163,False
0.6,289.8273103,5.669285264,275.778403,279.81827161722896,4.039868617228933,False
0.6,293.6594978,5.682420925,275.9304157,279.8939259922153,3.9635102922152896,False
0.6,312.2130013,5.743685651,276.1432336,280.25484826034653,4.111614660346561,False
0.6,317.9742779,5.761970492,276.3256489,280.3685418363671,4.042892936367139,False
0.6,327.1253797,5.790343522,276.5080643,280.54560084642407,4.0375365464240645,False
0.6,334.7762124,5.813462286,276.6296745,280.69360024944257,4.0639257494425465,False
0.6,350.5451957,5.859489645,276.8120898,281.00034719982887,4.188257399828842,False
0.6,369.883551,5.913188229,277.0249077,281.4007373791169,4.375829679116862,False
0.6,384.4272375,5.951754532,277.2377255,281.71793861234505,4.480213112345041,False
0.6,402.6195457,5.997992061,277.480946,282.10137314666036,4.620427146660347,False
0.6,434.6295913,6.074494154,277.7241664,282.70812074779235,4.9839543477923485,False
0.6,448.3613091,6.105599401,277.9673868,282.97248382403416,5.005097024034171,False
0.6,462.3810764,6.136389392,278.1193996,283.2570811241492,5.137681524149173,False
0.6,487.8377599,6.189982891,278.3018149,283.78517319034853,5.483358290348519,False
0.6,530.6784123,6.274156211,278.5754379,284.6428135008426,6.067375600842581,False
0.6,554.2753154,6.317661523,278.7578532,285.0597127569628,6.301859556962825,False
0.7,99.16496356,4.596784762,272.6773425,273.19797487189754,0.5206323718975341,False
0.7,99.97061867,4.60487633,272.8293553,273.21522760489125,0.3858723048912793,False
0.7,107.930069,4.681483508,273.1029783,273.28648699935127,0.18350869935125047,False
0.7,111.2932282,4.712168414,273.2245885,273.286651221851,0.0620627218510208,False
0.7,114.7853072,4.74306349,273.4070038,273.3061359018176,0.1008678981824005,False
0.7,120.2173097,4.789301019,273.6502242,273.3800480964088,0.27017610359121136,False
0.7,123.9633459,4.819985924,273.7718344,273.46358400643885,0.3082503935611385,False
0.7,131.5048666,4.879043859,274.07586,273.6260395102157,0.44982048978425837,False
0.7,137.6991479,4.925071218,274.2582753,273.70300821116274,0.5552670888372404,False
0.7,147.557413,4.994217341,274.5623008,274.0815732456981,0.4807275543018932,False
0.7,156.1400293,5.050753228,274.8663264,274.7721097566877,0.0942166433122793,False
0.7,163.4947021,5.096780587,275.0487417,275.3462418666827,0.29750016668270973,False
0.7,169.9053987,5.135241804,275.231157,275.80544375411716,0.5742867541171677,False
0.7,180.6021163,5.196296359,275.3831698,276.53659616530393,1.1534263653039147,False
0.7,195.0222605,5.273113708,275.7175979,277.3674833650212,1.6498854650212138,False
0.7,207.9766696,5.337425908,276.0824285,278.02561336037627,1.9431848603762774,False
0.7,217.7730067,5.383453267,276.2648438,278.29525796335145,2.030414163351452,False
0.7,224.8659127,5.415504281,276.4168566,278.45719870186383,2.040342101863814,False
0.7,236.3750634,5.465419795,276.6296745,278.71702513421576,2.0873506342157384,False
0.7,238.2954672,5.473511363,276.7816872,278.7609995236817,1.979312323681654,False
0.7,253.3510531,5.534776089,276.9945051,279.08782615122993,2.093321051229907,False
0.7,263.3403959,5.573447476,277.2377255,279.2851887170426,2.047463217042605,False
0.7,284.3368823,5.65015974,277.5417511,279.70552162644054,2.163770526440544,False
0.7,294.7415618,5.686098911,277.7241664,279.9160375537539,2.1918711537538798,False
0.7,313.0672016,5.746417869,278.0281919,280.2709757465758,2.242783846575776,False
0.7,342.7500251,5.837001392,278.3322175,280.84899602194605,2.516778521946037,False
0.7,362.5335197,5.893116938,278.5146328,281.24161713883905,2.7269843388390314,False
0.7,372.9670088,5.921489967,278.6970481,281.4672278415714,2.7701797415713827,False
0.7,388.5699603,5.962473232,278.8794634,281.8071608724709,2.927697472470868,False
0.7,393.7491292,5.975713979,279.0618788,281.9189659335987,2.857087133598725,False
0.7,427.2482608,6.057365251,279.3355017,282.5732169643589,3.237715264358883,False
0.7,440.6541501,6.088260328,279.5179171,282.82047102894404,3.3025539289440644,False
0.7,467.3147467,6.147003006,279.7307349,283.35838004355946,3.627645143559448,False
0.7,499.5097325,6.213627082,280.0347605,284.02494603560973,3.9901855356097258,False
0.7,525.7935816,6.264908705,280.2779809,284.5511628711907,4.273181971190695,False
0.7,558.9546517,6.326068346,280.4603962,285.1371187134577,4.676722513457719,False
0.7,580.932545,6.364634649,280.6732141,285.5007844141704,4.82757031417043,False
0.7,641.7863797,6.464255506,281.0380447,286.33830134231084,5.300256642310842,False
0.7,678.9015594,6.520476138,281.2508626,286.70378053847355,5.452917938473547,False
0.7,736.4285035,6.601812155,281.4332779,287.3356691295996,5.902391229599573,False
0.7,777.6265041,6.656246337,281.8589137,287.7564332068579,5.897519506857861,False
0.7,814.1695284,6.70216861,282.0109265,288.1458894259062,6.134962925906223,False
0.7,852.6089945,6.748301054,282.2237443,288.5359871644611,6.312242864461098,False
0.8,77.80828413,4.354247905,272.5557323,270.7547715651387,1.8009607348612917,False
0.8,79.04447742,4.370010699,272.7381476,271.20948955027944,1.5286580497205478,False
0.8,81.93693529,4.40594987,272.9205629,271.9949958029826,0.9255670970173924,False
0.8,85.3557698,4.446828049,273.0725757,272.601817316073,0.4707583839270342,False
0.8,89.39507379,4.493065578,273.3157961,272.934210228617,0.38158587138298117,False
0.8,91.49546676,4.516289427,273.4678089,273.01697356246325,0.4508353375367733,False
0.8,101.8903024,4.623896768,273.9542498,273.2424050997742,0.7118447002258108,False
0.8,106.9590631,4.672446173,274.1366651,273.2849819683551,0.8516831316449043,False
0.8,113.4422546,4.731293937,274.3798855,273.29154297770606,1.0883425222939422,False
0.8,118.1880738,4.772277201,274.5623008,273.34168425380483,1.2206165461951741,False
0.8,122.512905,4.808216371,274.7447162,273.42794474582786,1.3167714541721693,False
0.8,127.638192,4.849199636,274.9271315,273.55817525193606,1.3689562480639097,False
0.8,137.4822666,4.923494939,275.2615596,273.69885632644554,1.5627032735544617,False
0.8,147.340487,4.992746147,275.5959877,274.0710426267464,1.5249450732536047,False
0.8,151.1990421,5.018597128,275.778403,274.34946552104583,1.4289374789541966,False
0.8,159.1215827,5.069668581,275.9608183,275.0141954274124,0.9466228725876249,False
0.8,165.7783815,5.110651845,276.1432336,275.50925976132805,0.6339738386719205,False
0.8,171.8446749,5.146591016,276.3256489,275.94657865496833,0.37907024503164166,False
0.8,182.8939716,5.208906595,276.4776617,276.6765854681544,0.19892376815442958,False
0.8,189.3675483,5.243689827,276.6904796,277.0542570148476,0.3637774148476183,False
0.8,203.908196,5.317669873,276.9337,277.8300224966708,0.8963224966707912,False
0.8,211.9035229,5.35613109,277.1161153,278.1509393000333,1.0348240000333249,False
0.8,217.9790667,5.384399034,277.2681281,278.3001415861469,1.032013486146866,False
0.8,223.1006208,5.407622884,277.4201409,278.41585959775983,0.9957186977598553,False
0.8,244.5616514,5.49946743,277.7241664,278.90271655346606,1.1785501534660625,False
0.8,257.0518612,5.549277859,277.9065817,279.1647523361119,1.2581706361119132,False
0.8,266.7943276,5.586478053,278.088997,279.35247965460354,1.2634826546035356,False
0.8,276.6152063,5.622627393,278.3322175,279.5496103715711,1.2173928715710645,False
0.8,289.6446283,5.668654752,278.5146328,279.81486577901,1.3002329790099907,False
0.8,296.4500094,5.691878602,278.6666456,279.95086587414625,1.2842202741462643,False
0.8,317.5735576,5.760709469,278.8794634,280.3609732745334,1.4815098745334012,False
0.8,332.5322431,5.806736827,279.0618788,280.6505527954068,1.5886739954067934,False
0.8,360.7852892,5.888283015,279.3050992,281.20556973637355,1.9004705363735752,False
0.8,378.6935621,5.936727335,279.457112,281.59548604296293,2.138374042962937,False
0.8,394.6604816,5.978025855,279.7307349,281.93721897837366,2.2064840783736486,False
0.8,418.4943749,6.036663449,279.9131503,282.41293927968076,2.4997889796807726,False
0.8,436.0019488,6.077646713,280.0955656,282.7334510820778,2.63788548207782,False
0.8,449.6825049,6.108541789,280.2779809,282.9979364929109,2.719955592910935,False
0.8,473.245008,6.159613242,280.4603962,283.48192076832277,3.021524568322775,False
0.8,459.5231675,6.130189359,280.7036167,283.1981310254514,2.494514325451405,False
0.8,507.3391453,6.229179706,280.886032,284.18567057365027,3.2996385736502702,False
0.8,551.9503578,6.313458111,281.1900575,285.02362520014265,3.8335677001426234,False
0.8,595.7076542,6.389750034,281.3724728,285.7495768627682,4.377104062768183,False
0.8,611.5650681,6.416021357,281.6764984,285.9981195148808,4.32162111488077,False
0.8,653.4232565,6.482225092,281.8589137,286.44774793757296,4.588834237572939,False
0.8,705.3733132,6.558727185,282.1021341,286.99825927494663,4.896125174946633,False
0.8,744.1298872,6.612215599,282.2541469,287.4155958628226,5.16144896282259,False
0.8,775.3417879,6.653303949,282.4669648,287.73344104781114,5.266476247811113,False
0.8,822.1653597,6.711941542,282.6493801,288.23301352480195,5.583633424801974,False
0.8,855.8405833,6.752084124,282.8317954,288.56621449677607,5.734419096776094,False
0.8,904.4789107,6.807358989,283.0142107,288.9550969573964,5.940886257396414,False
0.8,965.5733219,6.872722041,283.196626,289.46052608657965,6.2639000865796675,False
0.9,64.39875996,4.165094378,272.5557323,263.59078598724216,8.964946312757831,False
0.9,65.1680303,4.176969016,272.7077451,264.05410208381176,8.653643016188255,False
0.9,68.15881086,4.221840436,272.9205629,265.80495498890895,7.115607911091047,False
0.9,72.28257677,4.280583115,273.1333808,268.1041847231969,5.029196076803089,False
0.9,75.11680726,4.319044332,273.3157961,269.54238006841996,3.773416031580041,False
0.9,77.47376852,4.349939408,273.4982115,270.6036704377559,2.894541062244116,False
0.9,80.53693359,4.388715882,273.7718344,271.65926716877345,2.112567231226535,False
0.9,84.75691484,4.439787334,273.9542498,272.5140389111118,1.4402108888882026,False
0.9,88.08026943,4.478248551,274.1366651,272.8585028730557,1.2781622269442892,False
0.9,92.22911943,4.52427591,274.3190804,273.03711224553456,1.28196815446546,False
0.9,96.57339296,4.570303268,274.5014957,273.15247746431226,1.3490182356877654,False
0.9,99.85512558,4.603720391,274.683911,273.2133996935976,1.470511306402443,False
0.9,106.4209099,4.667402079,274.8663264,273.28179755782014,1.58452884217985,False
0.9,112.6108384,4.723937967,275.1703519,273.2891526935286,1.8811992064714218,False
0.9,117.9399381,4.770175496,275.4135723,273.3378473191524,2.0757249808476104,False
0.9,125.6816469,4.833752098,275.5655851,273.5081771541089,2.0574079458911,False
0.9,127.678437,4.849514892,275.7480004,273.55919848605885,2.1888019139411767,False
0.9,132.3644559,4.885559147,275.9608183,273.6308079188097,2.330010381190334,False
0.9,139.2854626,4.936525515,276.1128311,273.7379582012942,2.374872898705803,False
0.9,148.2568406,4.998946179,276.2952464,274.1145007590251,2.1807456409749193,False
0.9,153.5366931,5.033939581,276.5688694,274.544145713405,2.024723686594996,False
0.9,159.5401658,5.072295714,276.7208821,275.0438880880569,1.6769940119430657,False
0.9,172.2062216,5.148692721,276.9337,275.97213460423274,0.9615653957672521,False
0.9,178.9396957,5.187048854,277.0857128,276.4297067364616,0.6560060635384275,False
0.9,186.01463,5.225825327,277.3593358,276.85715561613137,0.5021801838686315,False
0.9,201.5223554,5.30590032,277.5417511,277.7116322700504,0.16988117005041659,False
0.9,207.1478246,5.333432667,277.8457766,277.98994800367103,0.14417140367100956,False
0.9,227.0265662,5.425067042,278.088997,278.5070354518518,0.41803845185177124,False
0.9,238.8219162,5.475718154,278.3930226,278.77304422124143,0.3800216212414398,False
0.9,250.2814775,5.522586195,278.5754379,279.02723955301315,0.451801653013149,False
0.9,258.1346301,5.553481271,278.7578532,279.18499647067824,0.4271432706782434,False
0.9,274.0689968,5.613379888,278.9402685,279.49602863159214,0.5557601315921374,False
0.9,293.196973,5.680844646,279.1226839,279.88464982628767,0.7619659262876439,False
0.9,308.5599335,5.731916098,279.3050992,280.18428532703024,0.8791861270302661,False
0.9,315.8761224,5.755350119,279.5179171,280.32659357449734,0.8086764744973607,False
0.9,336.6813358,5.819136892,279.7307349,280.7312137303708,1.0004788303708096,False
0.9,346.4072154,5.847615006,279.9435528,280.9202606556043,0.9767078556042748,False
0.9,376.7486128,5.931578155,280.1563707,281.55161596551557,1.3952452655155412,False
0.9,393.046344,5.973927529,280.3691886,281.90482049169043,1.535631891690457,False
0.9,419.4630014,6.038975325,280.5820064,282.43108325243395,1.8490768524339387,False
